# Frozen preimage inventory for DOC-258AB-COMPACT.
# Columns: task, language, component, source path, ATX level, exact heading text without the ATX prefix, section SHA-256, physical lines.
258B2	en	mizar-checker	doc/design/mizar-checker/en/resolved_typed_ast.md	3	Task 258B2 Implementation Closure	2d530eda97f9a710b1f91561e84b8c485c1092c16b101dee4c029496b1ad01a1	8
258B2	en	mizar-checker	doc/design/mizar-checker/en/typed_ast.md	3	Task 258B2 Implementation Closure	d6239acc1797c50e194bf1554669c5d8c0aa591a69d156bc27c0429d97bb38c5	8
258B2	en	mizar-test	doc/design/mizar-test/en/00.crate_plan.md	3	Checker Task 258B2 Implementation Result	7aea15f55d0936252078e9ba36be6ecf4accbdd6b394e6ba97c1a9f204d738e0	19
258B2	en	mizar-test	doc/design/mizar-test/en/harness.md	3	Task 258B2 Implemented Harness Boundary	818c748613019f92a2af950151284cc9ee58f658d215010b4cd5518cc00c979e	8
258B2	ja	mizar-checker	doc/design/mizar-checker/ja/binding_env.md	3	Task 258B2 implementation closure	e271e7cbcae7852e2393bf94f97e928bccecb3c1c0362d1ce6582e2012371b38	8
258B2	ja	mizar-checker	doc/design/mizar-checker/ja/payload_family_decomposition.md	3	Task 258B2 implemented family edge	bf16d4b1a4f4838f6f016e4279b3071cffa9b3b785cd6f17c212d9dfbd01ecf6	8
258B2	ja	mizar-checker	doc/design/mizar-checker/ja/resolved_typed_ast.md	3	Task 258B2 implementation closure	3636d722e9c14d56959ac016bbe0073da82581cb2ab21c77813de8450905cf48	8
258B2	ja	mizar-checker	doc/design/mizar-checker/ja/typed_ast.md	3	Task 258B2 implementation closure	233efc0ff40642c82466e30acab2dc0765d9bc843ce0b34804915dc07e246728	8
258B2	ja	mizar-test	doc/design/mizar-test/ja/00.crate_plan.md	3	Checker Task 258B2 implementation result	1c4d4978e3b7440b7aa1696b4b4adc8661fec0e1298c4ee8017df05b0d6e9fc2	18
258B2	ja	mizar-test	doc/design/mizar-test/ja/harness.md	3	Task 258B2 implemented harness boundary	6ab19d8e4221f3727b8a536b2e441a91203c78829d606735f63a4e7edc82f512	8
