# Frozen preimage inventory for DOC-269G-INTERMEDIATE-COMPACT.
# Columns: task, language, component, source path, ATX level, exact heading text without the ATX prefix, section SHA-256, physical lines.
269GU	en	mizar-checker	doc/design/mizar-checker/en/source_spec_audit.md	3	Task 269GU implemented source/spec mapping	ecba989dd4c10e3363302500eda4e6ada0f1b0eb7144f0aa436845f0bd451823	9
269GU	en	mizar-checker	doc/design/mizar-checker/en/source_statement.md	3	Task 269GU implemented statement boundary	ef272593033573ff358e8852ab93b15464bc4c920f818541a768c09ea83f1c16	6
269GU	en	mizar-checker	doc/design/mizar-checker/en/source_term.md	3	Task 269GU implemented term/reference transport	d07e512e508533257bd8721a7a107cc3b6adfac07e69c7318ae1523a919af0c7	17
269GU	en	mizar-checker	doc/design/mizar-checker/en/source_type.md	3	Task 269GU implemented source-type boundary	be9fa1d1565966ba5ed6e52a92cdf3df9c5d7630145cb851c854e3725ba3f04a	6
269GU	en	mizar-checker	doc/design/mizar-checker/en/typed_ast.md	3	Task 269GU implemented Typed ownership	66334bb14f542434e2b7b05ad57205a65fe6efdedfade724d4d0f1b3fb60e633	6
269GU	en	mizar-test	doc/design/mizar-test/en/00.crate_plan.md	3	Checker Task 269GU implemented dormant runner	ad3ff7d89810dd126127348377749402728f4c0a525fd61953276c0a0500f57b	15
269GU	en	mizar-test	doc/design/mizar-test/en/bilingual_sync_audit.md	3	Task 269GU implementation synchronization	39bbaae631fef08bf8b9ad4eb2f53f62114d903ebe120e2daa3869c2fe84dedb	7
269GU	en	mizar-test	doc/design/mizar-test/en/harness.md	3	Task 269GU implemented private harness	e4362655f1ec1db503a60c9526ef70280ba081ad59f379dbd201455f78e6d08e	7
269GU	en	mizar-test	doc/design/mizar-test/en/module_boundary_audit.md	3	Task 269GU implemented runner boundary	e7b6270c971d516027a25cb3db266a1cde09ec2cce0187eb1f66f95daede050d	6
269GU	en	mizar-test	doc/design/mizar-test/en/traceability.md	3	Task 269GU implemented zero-credit trace status	585217f6311e5516ecd8e8913278a72d0059d4db13cdef56fde7822f2b6d010c	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/00.crate_plan.md	3	Task 269GU implementation status	36e1b93f75289baf0e34f0722e0174f212ce0f16e131cecd26b099d9b8dea051	27
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/bilingual_sync_audit.md	3	Task 269GU implementation synchronization	da77bc1a42d7136fd1d3d1f76f1e23cd899ca24152cb97d6d7e7a9aca43c0fd0	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/binding_env.md	3	Task 269GU implemented binding use	70a2f7b2b00c9004df7e357601ef4eebfed020e7e9a27d574962519badad5f05	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/module_boundary_audit.md	3	Task 269GU implemented module boundary	c96cd8a487a7eb53fb95c44fb31df2744de1d5285304aebc961623d0873b9a47	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/payload_family_decomposition.md	3	Task 269GU implemented payload	103bddcf07513694690afc64fb5bc2148905af79b8151f2f6201b3508c7bec5b	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/resolved_typed_ast.md	3	Task 269GU implemented final owner	dcc7cb688caa10ff927e0557aa863bc0a14b28135d4457b8e500575395912568	5
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/semantic_spec_audit.md	3	Task 269GU implementation deferral status	6d65dfe286848e91d61ccbd41189046c82d68f987c1071400e48f753b8c62e61	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/source_proof_local_declaration.md	3	Task 269GU implemented dependency consumer	6fc9310ed832334d7c73b51ae26b19fbf0212356536d9ebaa588e99869e5007e	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/source_spec_audit.md	3	Task 269GU implemented source/spec mapping	fdc07e6c2b3da2b8b15acf6aac586f9532576019fd84a91d2f7e5d84163fc2e7	8
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/source_statement.md	3	Task 269GU implemented statement boundary	c277032a6ad32a2d53a51f0daf10062108aef221b234a8b3a29d894c78e8647f	5
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/source_term.md	3	Task 269GU implemented term/reference transport	4e80f749c459f7e472b39c192683784e724cf6722f4d5e9ddeffcbfbce6db2a1	14
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/source_type.md	3	Task 269GU implemented source-type boundary	3003c6cdc8323d95536057f84edfe80c6e8b7fbfe332d36e2dc10c8752ca4f88	6
269GU	ja	mizar-checker	doc/design/mizar-checker/ja/typed_ast.md	3	Task 269GU implemented Typed ownership	4fd2c5f26e8620b4442821d37eeea94bbdd8e92b136545dc69599e1693de6ef7	6
269GU	ja	mizar-test	doc/design/mizar-test/ja/00.crate_plan.md	3	Checker Task 269GU implemented dormant runner	ce7dd64fe142c26d692191e55ec76bcb7ba70ea58c0aa29101396300b67d3a23	13
269GU	ja	mizar-test	doc/design/mizar-test/ja/bilingual_sync_audit.md	3	Task 269GU implementation synchronization	d092b0a2094eba1f2ca1ebcce95272440353ef37eede200e505c25c8baee8b3d	6
269GU	ja	mizar-test	doc/design/mizar-test/ja/harness.md	3	Task 269GU implemented private harness	8c8ee3176328dc3d625b304374026a5c43ad904f72f488e3674c5bb2fe82fa77	6
269GU	ja	mizar-test	doc/design/mizar-test/ja/module_boundary_audit.md	3	Task 269GU implemented runner boundary	4dfda35dccba03b0ace99bfd5892aee7c018e45a015bf7c10088039bd326bc40	6
269GU	ja	mizar-test	doc/design/mizar-test/ja/traceability.md	3	Task 269GU implemented zero-credit trace status	f03d29dd494528862fcf1022c06b57e66b11f13409ec5b5da0b91b360a88381a	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/00.crate_plan.md	3	Task 269GUPT implementation status	baf1eb0ae2a0724b61e81fff68055dfd7febe284b4dfbc0ad60ae2477a9a4d12	19
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/bilingual_sync_audit.md	3	Task 269GUPT implementation synchronization	23c00d6129d7be166a577c1ef4f25b4418642d238a876c112d63537817df472b	7
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/binding_env.md	3	Task 269GUPT implemented overlay	2c14f5f23e5091b7912d212b8eb2f6c4efed504baec73de32cae58d971dd26be	7
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/module_boundary_audit.md	3	Task 269GUPT implemented module boundary	b64e36dcd3bbf3deca6ac9e0dd0b9fffb39a88c1fde50c997e57a73bfe777aec	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/payload_family_decomposition.md	3	Task 269GUPT implemented payload	cf0a0e71b796366dfa6732ce07486df1914a8a4c69d5a6990aaf18018468a164	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/resolved_typed_ast.md	3	Task 269GUPT implemented final owner	127fa7a228f872f6192a21af11d65601da3584ea083a43be2a94fed4c1c572e0	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/semantic_spec_audit.md	3	Task 269GUPT implementation deferral status	6e5101149506cfc0cb53ce2a93403bfae924035a51bb27f0361c08eabd9e96bb	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/source_proof_local_declaration.md	3	Task 269GUPT implemented dependency consumer	687607cf19bc3d81e28fd6153f5d5ef9786944339f16a7c99634f4ebbc79e3a8	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/source_spec_audit.md	3	Task 269GUPT implemented source/spec mapping	1aee5be51bdbb7b50a4a50bf0b5a57d058f59702168ab637d72d3077833e626b	8
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/source_statement.md	3	Task 269GUPT implemented statement boundary	3daeaa0a5f3234e5160553e96b7ea1771b4309670cca5880fa5bcbafedfb7ea6	6
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/source_type.md	3	Task 269GUPT implementation verification status	b8d1ce90e24141492ef0fe5204c5cbfec1fd1ab163eb9932fc76d611a817a85c	36
269GUPT	en	mizar-checker	doc/design/mizar-checker/en/typed_ast.md	3	Task 269GUPT implemented Typed ownership	a36b6da5c002448c0ed4f42fcd9e39c140b5357ab2ed329306177ac51968e103	6
269GUPT	en	mizar-test	doc/design/mizar-test/en/00.crate_plan.md	3	Checker Task 269GUPT implemented dormant runner	e3da4bd9c290790e93f4cac0b55471c4e9aa97717c02c244629c9f656e7cc672	16
269GUPT	en	mizar-test	doc/design/mizar-test/en/bilingual_sync_audit.md	3	Task 269GUPT implementation synchronization	03d333d4e9f00da5fa87ff70bb90a5d4ca406d8db171703e0362e6fb3bc692b9	7
269GUPT	en	mizar-test	doc/design/mizar-test/en/harness.md	3	Task 269GUPT implemented private harness	549a7aac6d88f6b94eb1fbb3d161fe0ed38ae18012518dd0097d241c86bee305	6
269GUPT	en	mizar-test	doc/design/mizar-test/en/module_boundary_audit.md	3	Task 269GUPT implemented runner boundary	fe2f01e26f455f3d07398f05326d315c00426b14c4635c2cda5e3b0e475c8281	6
269GUPT	en	mizar-test	doc/design/mizar-test/en/traceability.md	3	Task 269GUPT implemented zero-credit trace status	956f1ca9f20d252fda7b8c638de0c9a25bd699fcc7863e8680e9214a748942e8	6
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/00.crate_plan.md	3	Task 269GUPT implementation status	ae19615052ce7cdf0d5bde290ef0b5f0bdbe7a17edc872eb36f6c42671d0e54e	18
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/bilingual_sync_audit.md	3	Task 269GUPT implementation synchronization	a40d9693b3373d985dbeef536d618cc7e6ce58460e28cf7be24725c596295477	6
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/binding_env.md	3	Task 269GUPT implemented overlay	19fa1d64e7f3b0364f41c2d32cd2e89cb2f4ca58ca1f90a000d01a24496c4706	6
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/module_boundary_audit.md	3	Task 269GUPT implemented module boundary	7476f19101f18fac23e34097069f6d4e5e44db3ea55f5a5ab446c70fc621d736	6
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/payload_family_decomposition.md	3	Task 269GUPT implemented payload	0b183ddd9c9fe583ff71f36098625040cac9e582f11661d24d244ab1b78ace4b	6
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/resolved_typed_ast.md	3	Task 269GUPT implemented final owner	64b8922558a4a8bf92e62e5a6398391b5e9d36f73e6e01d345014cc16a489266	5
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/semantic_spec_audit.md	3	Task 269GUPT implementation deferral status	e053af1681cecf932831fe8673336712bec69c3726f6617c8b33341d06d9257f	5
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/source_proof_local_declaration.md	3	Task 269GUPT implemented dependency consumer	8429da9fb4c0ad84b723c1b75b43b66f9629df5439ba77160badec2a625ecf47	6
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/source_spec_audit.md	3	Task 269GUPT implemented source/spec mapping	daf8b4cb29912fa93c33356791e2b4835c9a7d365e8e57f46fe6a9f86cc53f08	7
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/source_statement.md	3	Task 269GUPT implemented statement boundary	e6da6eb0f26c60404a8c417a1e61b406d3e14894013f4d6fcfe6798a24d83a85	5
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/source_type.md	3	Task 269GUPT implementation verification status	5c831fd4a126bb6b3f8fefa90b3faf761ab5a371ca55e3a4262709eb447b0056	33
269GUPT	ja	mizar-checker	doc/design/mizar-checker/ja/typed_ast.md	3	Task 269GUPT implemented Typed ownership	a76c89e86e229c162778c292f9c908cb818739be6c30d2c15ac9bc969818fed8	5
269GUPT	ja	mizar-test	doc/design/mizar-test/ja/00.crate_plan.md	3	Checker Task 269GUPT implemented dormant runner	2a89acd49b9979bd59d0e640c5a2893c449642b8b3d5710a9814d9684cd4c809	14
